Last_Update,FIPS,Admin2,Province_State,Country_Region,Confirmed,Deaths,Recovered,Combined_Key,|||
3/22/20 23:45,36061.0,New York City,New York,US,9654,63,0,"New York City, New York, US",|||
2020-03-23 23:19:34,36061.0,New York City,New York,US,12305,99,0,"New York City, New York, US",|||
2020-03-24 23:37:31,36061.0,New York City,New York,US,14904,131,0,"New York City, New York, US",|||
2020-03-25 23:33:19,36061.0,New York City,New York,US,17856,199,0,"New York City, New York, US",|||
2020-03-26 23:48:35,36061.0,New York City,New York,US,21873,281,0,"New York City, New York, US",|||
2020-03-27 22:14:55,36061.0,New York City,New York,US,25573,366,0,"New York City, New York, US",|||
