Last_Update,FIPS,Admin2,Province_State,Country_Region,Confirmed,Deaths,Recovered,Combined_Key,|||
3/22/20 23:45,36055.0,Monroe,New York,US,68,1,0,"Monroe, New York, US",|||
2020-03-23 23:19:34,1099.0,Monroe,Alabama,US,0,0,0,"Monroe, Alabama, US",|||
2020-03-24 23:37:31,1099.0,Monroe,Alabama,US,0,0,0,"Monroe, Alabama, US",|||
2020-03-25 23:33:19,1099.0,Monroe,Alabama,US,0,0,0,"Monroe, Alabama, US",|||
2020-03-26 23:48:35,1099.0,Monroe,Alabama,US,0,0,0,"Monroe, Alabama, US",|||
2020-03-27 22:14:55,1099.0,Monroe,Alabama,US,0,0,0,"Monroe, Alabama, US",|||
