Last_Update,FIPS,Admin2,Province_State,Country_Region,Confirmed,Deaths,Recovered,Combined_Key,|||
3/22/20 23:45,6073.0,San Diego,California,US,155,0,0,"San Diego, California, US",|||
2020-03-23 23:19:34,6073.0,San Diego,California,US,201,1,0,"San Diego, California, US",|||
2020-03-24 23:37:31,6073.0,San Diego,California,US,226,1,0,"San Diego, California, US",|||
2020-03-25 23:33:19,6073.0,San Diego,California,US,238,2,0,"San Diego, California, US",|||
2020-03-26 23:48:35,6073.0,San Diego,California,US,293,3,0,"San Diego, California, US",|||
2020-03-27 22:14:55,6073.0,San Diego,California,US,341,3,0,"San Diego, California, US",|||
