Last_Update,FIPS,Admin2,Province_State,Country_Region,Confirmed,Deaths,Combined_Key,|||
3/22/20 23:45,12009.0,Brevard,Florida,US,7,0,"Brevard, Florida, US",|||
2020-03-23 23:19:34,12009.0,Brevard,Florida,US,7,0,"Brevard, Florida, US",|||
2020-03-24 23:37:31,12009.0,Brevard,Florida,US,9,0,"Brevard, Florida, US",|||
2020-03-25 23:33:19,12009.0,Brevard,Florida,US,11,0,"Brevard, Florida, US",|||
2020-03-26 23:48:35,12009.0,Brevard,Florida,US,13,0,"Brevard, Florida, US",|||
2020-03-27 22:14:55,12009.0,Brevard,Florida,US,16,0,"Brevard, Florida, US",|||
