Last_Update,FIPS,Admin2,Province_State,Country_Region,Confirmed,Deaths,Combined_Key,|||
3/22/20 23:45,12057.0,Hillsborough,Florida,US,58,0,"Hillsborough, Florida, US",|||
2020-03-23 23:19:34,12057.0,Hillsborough,Florida,US,75,0,"Hillsborough, Florida, US",|||
2020-03-24 23:37:31,12057.0,Hillsborough,Florida,US,91,0,"Hillsborough, Florida, US",|||
2020-03-25 23:33:19,12057.0,Hillsborough,Florida,US,106,0,"Hillsborough, Florida, US",|||
2020-03-26 23:48:35,12057.0,Hillsborough,Florida,US,142,1,"Hillsborough, Florida, US",|||
2020-03-27 22:14:55,12057.0,Hillsborough,Florida,US,167,1,"Hillsborough, Florida, US",|||
