Last_Update,FIPS,Admin2,Province_State,Country_Region,Confirmed,Deaths,Combined_Key,|||
3/22/20 23:45,6059.0,Orange,California,US,95,0,"Orange, California, US",|||
2020-03-23 23:19:34,6059.0,Orange,California,US,125,0,"Orange, California, US",|||
2020-03-24 23:37:31,6059.0,Orange,California,US,152,0,"Orange, California, US",|||
2020-03-25 23:33:19,6059.0,Orange,California,US,187,1,"Orange, California, US",|||
2020-03-26 23:48:35,6059.0,Orange,California,US,256,1,"Orange, California, US",|||
2020-03-27 22:14:55,6059.0,Orange,California,US,321,3,"Orange, California, US",|||
